trade_id,season,date,month,side,acquiring_team,counterparty_team,type,subtype,name,birth_year,pick_year,pick_round,pick_overall,pick_player,is_conditional,cash_amount,wrapped_in_future_considerations,raw
108,2024-25,"June 29, 2024",June,team_one,New Jersey Devils,San Jose Sharks,pick,pick,,,2025.0,6.0,,,False,,False,2025 6th round pick
108,2024-25,"June 29, 2024",June,team_two,San Jose Sharks,New Jersey Devils,pick,pick,,,2024.0,3.0,,,False,,False,2024 3rd round pick
109,2024-25,"June 29, 2024",June,team_one,Chicago Blackhawks,Carolina Hurricanes,pick,pick,,,2024.0,3.0,,,False,,False,2024 3rd round pick
109,2024-25,"June 29, 2024",June,team_two,Carolina Hurricanes,Chicago Blackhawks,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
110,2024-25,"June 29, 2024",June,team_one,Calgary Flames,Philadelphia Flyers,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
110,2024-25,"June 29, 2024",June,team_one,Calgary Flames,Philadelphia Flyers,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
110,2024-25,"June 29, 2024",June,team_two,Philadelphia Flyers,Calgary Flames,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
111,2024-25,"June 29, 2024",June,team_one,Winnipeg Jets,Buffalo Sabres,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
111,2024-25,"June 29, 2024",June,team_two,Buffalo Sabres,Winnipeg Jets,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
111,2024-25,"June 29, 2024",June,team_two,Buffalo Sabres,Winnipeg Jets,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
112,2024-25,"June 29, 2024",June,team_one,Boston Bruins,Minnesota Wild,player,trade,Vinni Lettieri,,,,,,False,,False,Vinni Lettieri
112,2024-25,"June 29, 2024",June,team_one,Boston Bruins,Minnesota Wild,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
112,2024-25,"June 29, 2024",June,team_two,Minnesota Wild,Boston Bruins,player,trade,Jakub Lauko,,,,,,False,,False,Jakub Lauko
112,2024-25,"June 29, 2024",June,team_two,Minnesota Wild,Boston Bruins,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
113,2024-25,"June 29, 2024",June,team_one,Nashville Predators,New York Rangers,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
113,2024-25,"June 29, 2024",June,team_one,Nashville Predators,New York Rangers,pick,pick,,,2026.0,7.0,,,False,,False,2026 7th round pick
113,2024-25,"June 29, 2024",June,team_two,New York Rangers,Nashville Predators,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
114,2024-25,"June 29, 2024",June,team_one,Seattle Kraken,Florida Panthers,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
114,2024-25,"June 29, 2024",June,team_two,Florida Panthers,Seattle Kraken,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
114,2024-25,"June 29, 2024",June,team_two,Florida Panthers,Seattle Kraken,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
115,2024-25,"June 29, 2024",June,team_one,New Jersey Devils,Vegas Golden Knights,player,trade,Paul Cotter,,,,,,False,,False,Paul Cotter
115,2024-25,"June 29, 2024",June,team_one,New Jersey Devils,Vegas Golden Knights,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
115,2024-25,"June 29, 2024",June,team_two,Vegas Golden Knights,New Jersey Devils,player,trade,Alexander Holtz,,,,,,False,,False,Alexander Holtz
115,2024-25,"June 29, 2024",June,team_two,Vegas Golden Knights,New Jersey Devils,player,trade,Akira Schmid,,,,,,False,,False,Akira Schmid
116,2024-25,"June 29, 2024",June,team_one,Anaheim Ducks,Los Angeles Kings,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
116,2024-25,"June 29, 2024",June,team_one,Anaheim Ducks,Los Angeles Kings,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
116,2024-25,"June 29, 2024",June,team_two,Los Angeles Kings,Anaheim Ducks,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
117,2024-25,"June 29, 2024",June,team_one,Washington Capitals,Vegas Golden Knights,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
117,2024-25,"June 29, 2024",June,team_two,Vegas Golden Knights,Washington Capitals,pick,pick,,,2025.0,6.0,,,False,,False,2025 6th round pick
118,2024-25,"June 29, 2024",June,team_one,Toronto Maple Leafs,Dallas Stars,player,trade,Chris Tanev,,,,,,False,,False,Chris Tanev
118,2024-25,"June 29, 2024",June,team_two,Dallas Stars,Toronto Maple Leafs,player,trade,Max Ellis,,,,,,False,,False,Max Ellis
118,2024-25,"June 29, 2024",June,team_two,Dallas Stars,Toronto Maple Leafs,pick,pick,,,2026.0,7.0,,,False,,False,2026 7th round pick
119,2024-25,"June 29, 2024",June,team_one,Philadelphia Flyers,Nashville Predators,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
119,2024-25,"June 29, 2024",June,team_two,Nashville Predators,Philadelphia Flyers,pick,pick,,,2024.0,3.0,,,False,,False,2024 3rd round pick
119,2024-25,"June 29, 2024",June,team_two,Nashville Predators,Philadelphia Flyers,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
120,2024-25,"June 28, 2024",June,team_one,Montreal Canadiens,Los Angeles Kings,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
120,2024-25,"June 28, 2024",June,team_two,Los Angeles Kings,Montreal Canadiens,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
120,2024-25,"June 28, 2024",June,team_two,Los Angeles Kings,Montreal Canadiens,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
120,2024-25,"June 28, 2024",June,team_two,Los Angeles Kings,Montreal Canadiens,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
121,2024-25,"June 28, 2024",June,team_one,Columbus Blue Jackets,St. Louis Blues,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
121,2024-25,"June 28, 2024",June,team_two,St. Louis Blues,Columbus Blue Jackets,player,trade,Alexandre Texier,,,,,,False,,False,Alexandre Texier
122,2024-25,"June 28, 2024",June,team_one,Philadelphia Flyers,Minnesota Wild,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
122,2024-25,"June 28, 2024",June,team_one,Philadelphia Flyers,Minnesota Wild,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
122,2024-25,"June 28, 2024",June,team_two,Minnesota Wild,Philadelphia Flyers,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
123,2024-25,"June 28, 2024",June,team_one,Anaheim Ducks,Toronto Maple Leafs,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
123,2024-25,"June 28, 2024",June,team_two,Toronto Maple Leafs,Anaheim Ducks,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
123,2024-25,"June 28, 2024",June,team_two,Toronto Maple Leafs,Anaheim Ducks,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
124,2024-25,"June 28, 2024",June,team_one,Colorado Avalanche,Utah Hockey Club,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
124,2024-25,"June 28, 2024",June,team_one,Colorado Avalanche,Utah Hockey Club,pick,pick,,,2024.0,3.0,,,False,,False,2024 3rd round pick
124,2024-25,"June 28, 2024",June,team_one,Colorado Avalanche,Utah Hockey Club,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
124,2024-25,"June 28, 2024",June,team_two,Utah Hockey Club,Colorado Avalanche,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
125,2024-25,"June 28, 2024",June,team_one,Chicago Blackhawks,Carolina Hurricanes,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
125,2024-25,"June 28, 2024",June,team_two,Carolina Hurricanes,Chicago Blackhawks,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
125,2024-25,"June 28, 2024",June,team_two,Carolina Hurricanes,Chicago Blackhawks,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
126,2024-25,"June 28, 2024",June,team_one,Philadelphia Flyers,Edmonton Oilers,pick,pick,,,2025.0,1.0,,,False,,False,2025 1st round pick
126,2024-25,"June 28, 2024",June,team_two,Edmonton Oilers,Philadelphia Flyers,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
127,2024-25,"June 27, 2024",June,team_one,Buffalo Sabres,San Jose Sharks,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
127,2024-25,"June 27, 2024",June,team_one,Buffalo Sabres,San Jose Sharks,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
127,2024-25,"June 27, 2024",June,team_two,San Jose Sharks,Buffalo Sabres,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
128,2024-25,"June 27, 2024",June,team_one,Los Angeles Kings,San Jose Sharks,player,trade,Kyle Burroughs,,,,,,False,,False,Kyle Burroughs
128,2024-25,"June 27, 2024",June,team_two,San Jose Sharks,Los Angeles Kings,player,trade,Carl Grundstrom,,,,,,False,,False,Carl Grundstrom
129,2024-25,"June 27, 2024",June,team_one,Washington Capitals,Calgary Flames,player,trade,Andrew Mangiapane,,,,,,False,,False,Andrew Mangiapane
129,2024-25,"June 27, 2024",June,team_two,Calgary Flames,Washington Capitals,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
130,2024-25,"June 26, 2024",June,team_one,Chicago Blackhawks,Vancouver Canucks,player,trade,Ilya Mikheyev,,,,,,False,,False,Ilya Mikheyev
130,2024-25,"June 26, 2024",June,team_one,Chicago Blackhawks,Vancouver Canucks,player,trade,Sam Lafferty,,,,,,False,,False,Sam Lafferty
130,2024-25,"June 26, 2024",June,team_one,Chicago Blackhawks,Vancouver Canucks,pick,pick,,,2027.0,2.0,,,False,,False,2027 2nd round pick
130,2024-25,"June 26, 2024",June,team_two,Vancouver Canucks,Chicago Blackhawks,pick,pick,,,2027.0,4.0,,,False,,False,2027 4th round pick
131,2024-25,"June 25, 2024",June,team_one,Nashville Predators,Detroit Red Wings,player,trade,Andrew Gibson,,,,,,False,,False,Andrew Gibson
131,2024-25,"June 25, 2024",June,team_two,Detroit Red Wings,Nashville Predators,player,trade,Jesse Kiiskinen,,,,,,False,,False,Jesse Kiiskinen
131,2024-25,"June 25, 2024",June,team_two,Detroit Red Wings,Nashville Predators,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
132,2024-25,"June 25, 2024",June,team_one,Detroit Red Wings,San Jose Sharks,other,future_considerations,,,,,,,False,,True,Future considerations
132,2024-25,"June 25, 2024",June,team_two,San Jose Sharks,Detroit Red Wings,player,trade,Jake Walman,,,,,,False,,False,Jake Walman
132,2024-25,"June 25, 2024",June,team_two,San Jose Sharks,Detroit Red Wings,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
133,2024-25,"June 24, 2024",June,team_one,Boston Bruins,Ottawa Senators,player,trade,Joonas Korpisalo,,,,,,False,,False,Joonas Korpisalo
133,2024-25,"June 24, 2024",June,team_one,Boston Bruins,Ottawa Senators,player,trade,Mark Kastelic,,,,,,False,,False,Mark Kastelic
133,2024-25,"June 24, 2024",June,team_one,Boston Bruins,Ottawa Senators,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
133,2024-25,"June 24, 2024",June,team_two,Ottawa Senators,Boston Bruins,player,trade,Linus Ullmark,,,,,,False,,False,Linus Ullmark
134,2024-25,"June 23, 2024",June,team_one,Nashville Predators,San Jose Sharks,player,trade,Ozzy Wiesblatt,,,,,,False,,False,Ozzy Wiesblatt
134,2024-25,"June 23, 2024",June,team_two,San Jose Sharks,Nashville Predators,player,trade,Egor Afanasyev,,,,,,False,,False,Egor Afanasyev
135,2024-25,"June 21, 2024",June,team_one,New Jersey Devils,Minnesota Wild,player,trade,Adam Beckman,,,,,,False,,False,Adam Beckman
135,2024-25,"June 21, 2024",June,team_two,Minnesota Wild,New Jersey Devils,player,trade,Graeme Clarke,,,,,,False,,False,Graeme Clarke
136,2024-25,"June 19, 2024",June,team_one,New Jersey Devils,Calgary Flames,player,trade,Jacob Markstrom,,,,,,False,,False,Jacob Markstrom
136,2024-25,"June 19, 2024",June,team_two,Calgary Flames,New Jersey Devils,player,trade,Kevin Bahl,,,,,,False,,False,Kevin Bahl
136,2024-25,"June 19, 2024",June,team_two,Calgary Flames,New Jersey Devils,pick,pick,,,2025.0,1.0,,,False,,False,2025 1st round pick
137,2024-25,"June 19, 2024",June,team_one,Washington Capitals,Los Angeles Kings,player,trade,Pierre-Luc Dubois,,,,,,False,,False,Pierre-Luc Dubois
137,2024-25,"June 19, 2024",June,team_two,Los Angeles Kings,Washington Capitals,player,trade,Darcy Kuemper,,,,,,False,,False,Darcy Kuemper
138,2024-25,"June 19, 2024",June,team_one,San Jose Sharks,Dallas Stars,player,trade,Ty Dellandrea,,,,,,False,,False,Ty Dellandrea
138,2024-25,"June 19, 2024",June,team_two,Dallas Stars,San Jose Sharks,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
139,2024-25,"May 24, 2024",May,team_one,Chicago Blackhawks,New York Islanders,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
139,2024-25,"May 24, 2024",May,team_one,Chicago Blackhawks,New York Islanders,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
139,2024-25,"May 24, 2024",May,team_two,New York Islanders,Chicago Blackhawks,pick,pick,,,2024.0,1.0,,,False,,False,2024 1st round pick
139,2024-25,"May 24, 2024",May,team_two,New York Islanders,Chicago Blackhawks,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
139,2024-25,"May 24, 2024",May,team_two,New York Islanders,Chicago Blackhawks,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
140,2024-25,"May 21, 2024",May,team_one,Tampa Bay Lightning,Nashville Predators,player,trade,Ryan McDonagh,,,,,,False,,False,Ryan McDonagh
140,2024-25,"May 21, 2024",May,team_one,Tampa Bay Lightning,Nashville Predators,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
140,2024-25,"May 21, 2024",May,team_two,Nashville Predators,Tampa Bay Lightning,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
140,2024-25,"May 21, 2024",May,team_two,Nashville Predators,Tampa Bay Lightning,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
141,2023-24,"March 15, 2024",March,team_one,Carolina Hurricanes,Ottawa Senators,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
141,2023-24,"March 15, 2024",March,team_two,Ottawa Senators,Carolina Hurricanes,player,trade,Jamieson Rees,,,,,,False,,False,Jamieson Rees
142,2023-24,"March 15, 2024",March,team_one,Winnipeg Jets,Ottawa Senators,other,future_considerations,,,,,,,False,,True,Future considerations
142,2023-24,"March 15, 2024",March,team_two,Ottawa Senators,Winnipeg Jets,player,trade,Wyatt Bongiovanni,,,,,,False,,False,Wyatt Bongiovanni
143,2023-24,"March 15, 2024",March,team_one,Boston Bruins,Detroit Red Wings,player,trade,Jared McIsaac,,,,,,False,,False,Jared McIsaac
143,2023-24,"March 15, 2024",March,team_two,Detroit Red Wings,Boston Bruins,player,trade,Curtis Hall,,,,,,False,,False,Curtis Hall
144,2023-24,"March 11, 2024",March,team_one,Montreal Canadiens,New Jersey Devils,player,trade,Arnaud Durandeau,,,,,,False,,False,Arnaud Durandeau
144,2023-24,"March 11, 2024",March,team_two,New Jersey Devils,Montreal Canadiens,player,trade,Nathan Legare,,,,,,False,,False,Nathan Legare
145,2023-24,"March 8, 2024",March,team_one,Columbus Blue Jackets,St. Louis Blues,player,trade,Malcolm Subban,,,,,,False,,False,Malcolm Subban
145,2023-24,"March 8, 2024",March,team_two,St. Louis Blues,Columbus Blue Jackets,other,future_considerations,,,,,,,False,,True,Future considerations
146,2023-24,"March 8, 2024",March,team_one,Washington Capitals,Carolina Hurricanes,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
146,2023-24,"March 8, 2024",March,team_two,Carolina Hurricanes,Washington Capitals,player,trade,Evgeny Kuznetsov,,,,,,False,,False,Evgeny Kuznetsov
147,2023-24,"March 8, 2024",March,team_one,Florida Panthers,Buffalo Sabres,player,trade,Kyle Okposo,,,,,,False,,False,Kyle Okposo
147,2023-24,"March 8, 2024",March,team_two,Buffalo Sabres,Florida Panthers,player,trade,Calle Sjalin,,,,,,False,,False,Calle Sjalin
147,2023-24,"March 8, 2024",March,team_two,Buffalo Sabres,Florida Panthers,pick,pick,,,2024.0,5.0,,,True,,False,2024 conditional 5th round pick
148,2023-24,"March 8, 2024",March,team_one,Colorado Avalanche,Anaheim Ducks,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
148,2023-24,"March 8, 2024",March,team_two,Anaheim Ducks,Colorado Avalanche,player,trade,Ben Meyers,,,,,,False,,False,Ben Meyers
149,2023-24,"March 8, 2024",March,team_one,Pittsburgh Penguins,New York Rangers,pick,pick,,,2027.0,4.0,,,False,,False,2027 4th round pick
149,2023-24,"March 8, 2024",March,team_two,New York Rangers,Pittsburgh Penguins,player,trade,Chad Ruhwedel,,,,,,False,,False,Chad Ruhwedel
150,2023-24,"March 8, 2024",March,team_one,New York Rangers,Minnesota Wild,player,trade,Nic Petan,,,,,,False,,False,Nic Petan
150,2023-24,"March 8, 2024",March,team_two,Minnesota Wild,New York Rangers,player,trade,Turner Elson,,,,,,False,,False,Turner Elson
151,2023-24,"March 8, 2024",March,team_one,Detroit Red Wings,San Jose Sharks,player,trade,Radim Simek,,,,,,False,,False,Radim Simek
151,2023-24,"March 8, 2024",March,team_two,San Jose Sharks,Detroit Red Wings,player,trade,Klim Kostin,,,,,,False,,False,Klim Kostin
152,2023-24,"March 8, 2024",March,team_one,New Jersey Devils,Winnipeg Jets,pick,pick,,,2024.0,3.0,,,False,,False,2024 3rd round pick
152,2023-24,"March 8, 2024",March,team_one,New Jersey Devils,Winnipeg Jets,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
152,2023-24,"March 8, 2024",March,team_two,Winnipeg Jets,New Jersey Devils,player,trade,Tyler Toffoli,,,,,,False,,False,Tyler Toffoli
153,2023-24,"March 8, 2024",March,team_one,Arizona Coyotes,Nashville Predators,pick,pick,,,2024.0,6.0,,,False,,False,2024 6th round pick
153,2023-24,"March 8, 2024",March,team_two,Nashville Predators,Arizona Coyotes,player,trade,Jason Zucker,,,,,,False,,False,Jason Zucker
154,2023-24,"March 8, 2024",March,team_one,Boston Bruins,Minnesota Wild,player,trade,Patrick Maroon,,,,,,False,,False,Patrick Maroon
154,2023-24,"March 8, 2024",March,team_two,Minnesota Wild,Boston Bruins,player,trade,Luke Toporowski,,,,,,False,,False,Luke Toporowski
154,2023-24,"March 8, 2024",March,team_two,Minnesota Wild,Boston Bruins,pick,pick,,,2026.0,6.0,,,True,,False,2026 conditional 6th round pick
155,2023-24,"March 8, 2024",March,team_one,Philadelphia Flyers,Buffalo Sabres,player,trade,Erik Johnson,,,,,,False,,False,Erik Johnson
155,2023-24,"March 8, 2024",March,team_two,Buffalo Sabres,Philadelphia Flyers,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
156,2023-24,"March 8, 2024",March,team_one,Columbus Blue Jackets,Boston Bruins,player,trade,Jakub Zboril,,,,,,False,,False,Jakub Zboril
156,2023-24,"March 8, 2024",March,team_one,Columbus Blue Jackets,Boston Bruins,pick,pick,,,2027.0,3.0,,,False,,False,2027 3rd round pick
156,2023-24,"March 8, 2024",March,team_two,Boston Bruins,Columbus Blue Jackets,player,trade,Andrew Peeke,,,,,,False,,False,Andrew Peeke
157,2023-24,"March 8, 2024",March,team_one,Philadelphia Flyers,Nashville Predators,player,trade,Denis Gurianov,,,,,,False,,False,Denis Gurianov
157,2023-24,"March 8, 2024",March,team_two,Nashville Predators,Philadelphia Flyers,player,trade,Wade Allison,,,,,,False,,False,Wade Allison
158,2023-24,"March 8, 2024",March,team_one,Florida Panthers,Pittsburgh Penguins,player,trade,Magnus Hellberg,,,,,,False,,False,Magnus Hellberg
158,2023-24,"March 8, 2024",March,team_two,Pittsburgh Penguins,Florida Panthers,player,trade,Ludovic Waeber,,,,,,False,,False,Ludovic Waeber
158,2023-24,"March 8, 2024",March,team_two,Pittsburgh Penguins,Florida Panthers,pick,pick,,,2025.0,7.0,,,True,,False,2025 conditional 7th round pick
159,2023-24,"March 8, 2024",March,team_one,Montreal Canadiens,New Jersey Devils,pick,pick,,,2025.0,2.0,,,True,,False,2025 conditional 2nd round pick
159,2023-24,"March 8, 2024",March,team_two,New Jersey Devils,Montreal Canadiens,player,trade,Jake Allen,,,,,,False,,False,Jake Allen
160,2023-24,"March 8, 2024",March,team_one,Arizona Coyotes,Tampa Bay Lightning,pick,pick,,,2027.0,5.0,,,False,,False,2027 5th round pick
160,2023-24,"March 8, 2024",March,team_two,Tampa Bay Lightning,Arizona Coyotes,player,trade,Matt Dumba,,,,,,False,,False,Matt Dumba
160,2023-24,"March 8, 2024",March,team_two,Tampa Bay Lightning,Arizona Coyotes,pick,pick,,,2025.0,7.0,,,False,,False,2025 7th round pick
161,2023-24,"March 8, 2024",March,team_one,Calgary Flames,San Jose Sharks,player,trade,Nikita Okhotyuk,,,,,,False,,False,Nikita Okhotyuk
161,2023-24,"March 8, 2024",March,team_two,San Jose Sharks,Calgary Flames,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
162,2023-24,"March 8, 2024",March,team_one,Buffalo Sabres,San Jose Sharks,pick,pick,,,2025.0,7.0,,,False,,False,2025 7th round pick
162,2023-24,"March 8, 2024",March,team_two,San Jose Sharks,Buffalo Sabres,player,trade,Devin Cooley,,,,,,False,,False,Devin Cooley
163,2023-24,"March 8, 2024",March,team_one,New Jersey Devils,Winnipeg Jets,pick,pick,,,2026.0,4.0,,,False,,False,2026 4th round pick
163,2023-24,"March 8, 2024",March,team_two,Winnipeg Jets,New Jersey Devils,player,trade,Colin Miller,,,,,,False,,False,Colin Miller
164,2023-24,"March 8, 2024",March,team_one,Vegas Golden Knights,San Jose Sharks,player,trade,Tomas Hertl,,,,,,False,,False,Tomas Hertl
164,2023-24,"March 8, 2024",March,team_one,Vegas Golden Knights,San Jose Sharks,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
164,2023-24,"March 8, 2024",March,team_one,Vegas Golden Knights,San Jose Sharks,pick,pick,,,2027.0,3.0,,,False,,False,2027 3rd round pick
164,2023-24,"March 8, 2024",March,team_two,San Jose Sharks,Vegas Golden Knights,player,trade,David Edstrom,,,,,,False,,False,David Edstrom
164,2023-24,"March 8, 2024",March,team_two,San Jose Sharks,Vegas Golden Knights,pick,pick,,,2025.0,1.0,,,False,,False,2025 1st round pick
165,2023-24,"March 8, 2024",March,team_one,Columbus Blue Jackets,New York Rangers,pick,pick,,,2026.0,3.0,,,True,,False,2026 conditional 3rd round pick
165,2023-24,"March 8, 2024",March,team_two,New York Rangers,Columbus Blue Jackets,player,trade,Jack Roslovic,,,,,,False,,False,Jack Roslovic
166,2023-24,"March 8, 2024",March,team_one,Toronto Maple Leafs,Minnesota Wild,player,trade,Connor Dewar,,,,,,False,,False,Connor Dewar
166,2023-24,"March 8, 2024",March,team_two,Minnesota Wild,Toronto Maple Leafs,player,trade,Dmitry Ovchinnikov,,,,,,False,,False,Dmitry Ovchinnikov
166,2023-24,"March 8, 2024",March,team_two,Minnesota Wild,Toronto Maple Leafs,pick,pick,,,2026.0,4.0,,,False,,False,2026 4th round pick
167,2023-24,"March 8, 2024",March,team_one,New Jersey Devils,San Jose Sharks,player,trade,Kaapo Kahkonen,,,,,,False,,False,Kaapo Kahkonen
167,2023-24,"March 8, 2024",March,team_two,San Jose Sharks,New Jersey Devils,player,trade,Vitek Vanecek,,,,,,False,,False,Vitek Vanecek
167,2023-24,"March 8, 2024",March,team_two,San Jose Sharks,New Jersey Devils,pick,pick,,,2025.0,7.0,,,False,,False,2025 7th round pick
168,2023-24,"March 7, 2024",March,team_one,Toronto Maple Leafs,Washington Capitals,player,trade,Joel Edmundson,,,,,,False,,False,Joel Edmundson
168,2023-24,"March 7, 2024",March,team_two,Washington Capitals,Toronto Maple Leafs,pick,pick,,,2025.0,5.0,,,False,,False,2025 5th round pick
168,2023-24,"March 7, 2024",March,team_two,Washington Capitals,Toronto Maple Leafs,pick,pick,,,2024.0,3.0,,,False,,False,2024 3rd round pick
169,2023-24,"March 7, 2024",March,team_one,Nashville Predators,Chicago Blackhawks,player,trade,Anthony Beauvillier,,,,,,False,,False,Anthony Beauvillier
169,2023-24,"March 7, 2024",March,team_two,Chicago Blackhawks,Nashville Predators,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
170,2023-24,"March 7, 2024",March,team_one,Montreal Canadiens,Anaheim Ducks,player,trade,Jacob Perreault,,,,,,False,,False,Jacob Perreault
170,2023-24,"March 7, 2024",March,team_two,Anaheim Ducks,Montreal Canadiens,player,trade,Jan Mysak,,,,,,False,,False,Jan Mysak
171,2023-24,"March 7, 2024",March,team_one,Edmonton Oilers,Arizona Coyotes,player,trade,Troy Stecher,,,,,,False,,False,Troy Stecher
171,2023-24,"March 7, 2024",March,team_one,Edmonton Oilers,Arizona Coyotes,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
171,2023-24,"March 7, 2024",March,team_two,Arizona Coyotes,Edmonton Oilers,pick,pick,,,2027.0,4.0,,,False,,False,2027 4th round pick
172,2023-24,"March 7, 2024",March,team_one,Colorado Avalanche,Minnesota Wild,player,trade,Brandon Duhaime,,,,,,False,,False,Brandon Duhaime
172,2023-24,"March 7, 2024",March,team_two,Minnesota Wild,Colorado Avalanche,pick,pick,,,2026.0,3.0,,,False,,False,2026 3rd round pick
173,2023-24,"March 7, 2024",March,team_one,Carolina Hurricanes,Pittsburgh Penguins,player,trade,Jake Guentzel,,,,,,False,,False,Jake Guentzel
173,2023-24,"March 7, 2024",March,team_one,Carolina Hurricanes,Pittsburgh Penguins,player,trade,Ty Smith,,,,,,False,,False,Ty Smith
173,2023-24,"March 7, 2024",March,team_two,Pittsburgh Penguins,Carolina Hurricanes,player,trade,Michael Bunting,,,,,,False,,False,Michael Bunting
173,2023-24,"March 7, 2024",March,team_two,Pittsburgh Penguins,Carolina Hurricanes,player,trade,Vasily Ponomarev,,,,,,False,,False,Vasily Ponomarev
173,2023-24,"March 7, 2024",March,team_two,Pittsburgh Penguins,Carolina Hurricanes,player,trade,Ville Koivunen,,,,,,False,,False,Ville Koivunen
173,2023-24,"March 7, 2024",March,team_two,Pittsburgh Penguins,Carolina Hurricanes,player,trade,Cruz Lucius,,,,,,False,,False,Cruz Lucius
173,2023-24,"March 7, 2024",March,team_two,Pittsburgh Penguins,Carolina Hurricanes,pick,pick,,,2024.0,1.0,,,True,,False,2024 conditional 1st round pick
173,2023-24,"March 7, 2024",March,team_two,Pittsburgh Penguins,Carolina Hurricanes,pick,pick,,,2024.0,5.0,,,True,,False,2024 conditional 5th round pick
174,2023-24,"March 7, 2024",March,team_one,Calgary Flames,Dallas Stars,player,trade,Riley Damiani,,,,,,False,,False,Riley Damiani
174,2023-24,"March 7, 2024",March,team_two,Dallas Stars,Calgary Flames,player,trade,Emilio Pettersen,,,,,,False,,False,Emilio Pettersen
175,2023-24,"March 7, 2024",March,team_one,Carolina Hurricanes,Toronto Maple Leafs,pick,pick,,,2026.0,6.0,,,False,,False,2026 6th round pick
175,2023-24,"March 7, 2024",March,team_two,Toronto Maple Leafs,Carolina Hurricanes,player,trade,Cade Webber,,,,,,False,,False,Cade Webber
