First Name,Last Name,Position,GP,Salary,PS,position_group,predicted_value_total,replacement_level,value_above_replacement,fair_market_salary,surplus_value
Ales,Hemsky,RW,15,4000000,0.8,F,0.6739717634213995,0.1316814807474696,0.54229028267393,1276242.5344916268,-2723757.4655083735
Shane,Harper,RW,14,650000,0.3,F,0.069979001457511,0.1316814807474696,-0.0617024792899586,942927.5689800564,292927.56898005644
Petteri,Lindbohm,D,7,645000,-0.2,D,-0.0539394739267066,0.6185429142735327,-0.6724823882002393,605867.0988981946,-39132.901101805386
Dylan,McIlrath,D,6,800000,0.1,D,0.0964199394661902,0.6185429142735327,-0.5221229748073425,688843.3294848613,-111156.67051513866
Aleksander,Barkov,C,61,4500000,6.9,F,6.137810678262548,0.1316814807474696,6.006129197515079,4291476.150105613,-208523.84989438672
Tyler,Bozak,C,78,4500000,5.8,F,6.1837894647802205,0.1316814807474696,6.052107984032751,4316849.662186406,-183150.33781359438
Ben,Lovejoy,D,82,2500000,2.5,D,2.4645655256739656,0.6185429142735327,1.846022611400433,1995710.587010731,-504289.412989269
Thomas,Hickey,D,76,2250000,3.2,D,3.1946514622371605,0.6185429142735327,2.576108547963628,2398610.396562742,148610.39656274207
Cameron,Gaunce,D,12,575000,0.6,D,0.3964040399849514,0.6185429142735327,-0.2221388742885813,854390.3300702898,279390.3300702898
Matt,Greene,D,26,2500000,1.2,D,0.2855127487372571,0.6185429142735327,-0.33303016553627557,793194.684616564,-1706805.3153834362
Christian,Fischer,RW,7,817500,0.5,F,0.2901125767970171,0.1316814807474696,0.15843109604954747,1064408.8510299446,246908.8510299446
Yannick,Weber,D,73,575000,1.7,D,0.8472396775063099,0.6185429142735327,0.2286967632327772,1103185.140927316,528185.1409273159
Carter,Rowney,RW/C,27,575000,0.6,F,0.5209560297097915,0.1316814807474696,0.3892745489623219,1191800.406677086,616800.4066770859
Ron,Hainsey,D,72,2500000,3.2,D,3.3175624138426825,0.6185429142735327,2.69901949956915,2466439.1226259167,-33560.87737408327
Mark,Barberio,D,60,800000,2.6,D,1.831376305562762,0.6185429142735327,1.2128333912892293,1646283.4806702044,846283.4806702044
Brandon,Montour,D,27,925000,2.3,D,0.6919925362324658,0.6185429142735327,0.07344962195893312,1017511.6050869062,92511.60508690623
Josh,Gorges,D,66,3900000,2.1,D,1.548674482423753,0.6185429142735327,0.9301315681502204,1490273.7494885738,-2409726.2505114265
Trevor,Smith,C/RW,1,575000,0.0,F,0.0083891336173862,0.1316814807474696,-0.1232923471300834,908939.0413555801,333939.0413555801
Dion,Phaneuf,D,81,7500000,5.9,D,5.6575026561763515,0.6185429142735327,5.0389597419028185,3757741.18829407,-3742258.81170593
Harry,Zolnierczyk,LW,24,575000,0.2,F,0.1154228663570912,0.1316814807474696,-0.0162586143903784,968005.8831844601,393005.8831844601
Marian,Hossa,RW,73,4000000,5.8,F,5.602733624583979,0.1316814807474696,5.471052143836509,3996192.4961873097,-3807.5038126902655
Jay,Bouwmeester,D,81,5600000,4.1,D,2.580866663906608,0.6185429142735327,1.9623237496330752,2059891.670494124,-3540108.3295058757
Mikhail,Sergachev,D,4,925000,0.1,D,-0.0365942861673919,0.6185429142735327,-0.6551372004409246,615439.0855574211,-309560.9144425789
Zbynek,Michalek,D,3,3200000,0.1,D,0.0293851543501059,0.6185429142735327,-0.5891577599234268,651850.0102000535,-2548149.9897999465
Nate,Prosser,D,39,650000,1.2,D,1.2115922677066755,0.6185429142735327,0.5930493534331428,1304254.0587762804,654254.0587762804
Nick,Bonino,C,80,2100000,3.0,F,5.813328882090718,0.1316814807474696,5.681647401343248,4112410.032908314,2012410.032908314
Dmitry,Kulikov,D,47,4500000,-0.1,D,1.2213050813125674,0.6185429142735327,0.6027621670390347,1309614.1000482016,-3190385.8999517984
Justin,Williams,RW,80,3250000,6.2,F,6.045759994255707,0.1316814807474696,5.914078513508238,4240677.742413948,990677.7424139483
Jay,McClement,C,65,1100000,0.0,F,0.7340803609393012,0.1316814807474696,0.6023988801918316,1309413.619263378,209413.61926337797
Cory,Conacher,C/LW,11,575000,0.3,F,0.2338718256485579,0.1316814807474696,0.1021903449010883,1033372.2472659508,458372.2472659508
Dale,Weise,RW,64,2750000,1.3,F,1.4633837037137116,0.1316814807474696,1.331702222966242,1711881.5524119863,-1038118.4475880137
Nicolas,Deslauriers,LW,42,775000,-0.5,F,-0.5713260013674943,0.1316814807474696,-0.7030074821149639,589021.7469897687,-185978.2530102313
Joseph,Blandisi,LW/C,27,715000,0.4,F,0.7124761871052553,0.1316814807474696,0.5807947063577856,1297491.3001399054,582491.3001399054
Joel,Armia,RW,57,875000,1.2,F,2.0393948937777138,0.1316814807474696,1.9077134130302442,2029754.8152077089,1154754.8152077089
Matt,Calvert,LW,65,2200000,1.1,F,1.7938649179282864,0.1316814807474696,1.6621834371808168,1894258.4639497753,-305741.5360502247
Nathan,Beaulieu,D,74,1000000,5.6,D,4.278187062357466,0.6185429142735327,3.6596441480839332,2996562.31573864,1996562.3157386398
Peter,Holland,C,48,1300000,0.2,F,0.7553538660590763,0.1316814807474696,0.6236723853116066,1321153.4580029221,21153.458002922125
Jordie,Benn,D,71,1100000,2.8,D,3.739917738402633,0.6185429142735327,3.1213748241291004,2699516.999224287,1599516.999224287
Travis,Hamonic,D,49,4875000,0.6,D,2.9793742376923427,0.6185429142735327,2.36083132341881,2279809.1042405125,-2595190.8957594875
Hudson,Fasching,RW,10,925000,-0.1,F,-0.0993683155603539,0.1316814807474696,-0.23104979630782352,849472.81474136,-75527.18525863998
Mikael,Granlund,C,81,3200000,8.5,F,8.34724640486771,0.1316814807474696,8.21556492412024,5510758.961738812,2310758.961738812
Ben,Hutton,D,71,925000,2.9,D,3.614347391803114,0.6185429142735327,2.9958044775295813,2630220.6791657414,1705220.6791657414
Thomas,Vanek,LW/RW,68,2600000,5.5,F,4.936042854164665,0.1316814807474696,4.804361373417195,3628277.4727909174,1028277.4727909174
Ian,Cole,D,81,2300000,5.6,D,5.697443515343605,0.6185429142735327,5.078900601070072,3779782.6545734815,1479782.6545734815
Dominic,Moore,C/LW,82,900000,2.6,F,2.904572283137686,0.1316814807474696,2.7728908023902163,2507205.191861645,1607205.1918616449
Nikita,Zaitsev,D,82,925000,3.6,D,5.592900375364207,0.6185429142735327,4.974357461090674,3722090.252791375,2797090.252791375
Kyle,Quincey,D,73,1250000,4.1,D,2.8682896666734403,0.6185429142735327,2.2497467523999077,2218506.796845897,968506.7968458971
Ben,Smith,RW/C,40,675000,-0.4,F,0.5716583306845042,0.1316814807474696,0.4399768499370346,1219780.602409554,544780.602409554
Ben,Thomson,LW,3,635000,-0.2,F,-0.0464441189996513,0.1316814807474696,-0.1781255997471209,878679.1692910406,243679.16929104063
Michael,Zalewski,LW/C,1,632500,-0.1,F,-0.0111414119238543,0.1316814807474696,-0.1428228926713239,898161.0593606734,265661.0593606734
Borna,Rendulic,RW/C,1,575000,0.0,F,-0.0285002027079099,0.1316814807474696,-0.1601816834553795,888581.5658371137,313581.56583711365
Steve,Oleksy,D,11,575000,0.3,D,0.2032137108704669,0.6185429142735327,-0.4153292034030658,747777.748031081,172777.74803108105
Markus,Nutivaara,D,66,792500,2.2,D,0.7344577486539172,0.6185429142735327,0.11591483438038452,1040946.1422288328,248446.14222883282
Wayne,Simmonds,RW/LW,82,4300000,6.3,F,7.5185786355366035,0.1316814807474696,7.386897154789134,5053456.5131845325,753456.5131845325
John-Michael,Liles,D,36,2000000,1.3,D,0.6844523770829589,0.6185429142735327,0.06590946280942622,1013350.5487876589,-986649.4512123411
Derrick,Pouliot,D,11,832500,-0.3,D,-0.0997705608190481,0.6185429142735327,-0.7183134750925808,580575.095237078,-251924.90476292197
Kevin,Bieksa,D,81,4000000,3.5,D,2.823866431817823,0.6185429142735327,2.2053235175442905,2193991.7199670495,-1806008.2800329505
Patrice,Bergeron,C,79,8750000,6.6,F,6.511306724758017,0.1316814807474696,6.379625244010548,4497590.907924165,-4252409.092075835
Jason,Demers,D,81,5500000,4.9,D,4.381419419679406,0.6185429142735327,3.7628765054058735,3053531.3587261084,-2446468.6412738916
Ryan,Reaves,RW,80,1125000,1.2,F,1.145814473731943,0.1316814807474696,1.0141329929844733,1536630.152718495,411630.1527184951
Robert,Bortuzzo,D,38,1050000,2.0,D,0.711971662556168,0.6185429142735327,0.09342874828263525,1028537.137545082,-21462.86245491798
Fredrik,Claesson,D,33,700000,2.4,D,1.1875352567024355,0.6185429142735327,0.5689923424289028,1290978.1351259416,590978.1351259416
Zach,Bogosian,D,56,5250000,1.4,D,2.1972462854171684,0.6185429142735327,1.5787033711436358,1848189.7739184364,-3401810.2260815636
Nathan,MacKinnon,C/RW,82,5000000,4.8,F,5.8625006716644235,0.1316814807474696,5.730819190916954,4139545.6119715646,-860454.3880284354
Chris,Wagner,C/RW,43,625000,0.9,F,0.7234824056389687,0.1316814807474696,0.591800924891499,1303565.110261486,678565.1102614859
Francois,Beauchemin,D,81,4500000,3.7,D,4.235553526360757,0.6185429142735327,3.6170106120872245,2973034.888797009,-1526965.111202991
Eric,Gryba,D,40,950000,1.0,D,0.976556051587644,0.6185429142735327,0.35801313731411133,1174548.7159258823,224548.71592588234
Jean-Gabriel,Pageau,C,82,1100000,3.4,F,4.514799519897847,0.1316814807474696,4.383118039150377,3395813.250907546,2295813.250907546
Frederick,Gaudreau,C,9,595000,0.0,F,-0.0421402849918273,0.1316814807474696,-0.17382176573929692,881054.2512029844,286054.25120298436
Troy,Brouwer,RW,74,4500000,1.7,F,3.2837006117632095,0.1316814807474696,3.1520191310157397,2716428.1391191334,-1783571.8608808666
PA,Parenteau,RW,67,1250000,2.4,F,3.2164732331579584,0.1316814807474696,3.0847917524104886,2679328.536619953,1429328.5366199529
Justin,Bailey,RW,32,692500,0.1,F,0.0977771707579713,0.1316814807474696,-0.03390430998949831,958268.0604977704,265768.06049777044
Adam,Pelech,D,44,925000,1.4,D,1.7733083550405755,0.6185429142735327,1.1547654407670427,1614238.5322130448,689238.5322130448
T.J.,Brodie,D,82,4838000,5.3,D,5.7140921577561805,0.6185429142735327,5.0955492434826475,3788970.2508842694,-1049029.7491157306
Jonathan,Marchessault,C,75,750000,6.2,F,6.21330616489358,0.1316814807474696,6.08162468414611,4333138.529371354,3583138.529371354
Mikkel,Boedker,LW/RW,81,5200000,2.1,F,2.7481534139994026,0.1316814807474696,2.616471933251933,2420885.0349732367,-2779114.9650267633
Stefan,Noesen,RW,44,600000,1.6,F,0.731336412456731,0.1316814807474696,0.5996549317092614,1307899.364206977,707899.364206977
Andrew,Copp,C,64,925000,1.7,F,1.7641869675687838,0.1316814807474696,1.6325054868213142,1877880.6104000616,952880.6104000616
Patric,Hornqvist,RW,70,4750000,5.5,F,6.091986968731274,0.1316814807474696,5.960305487983804,4266188.217660254,-483811.78233974613
Connor,Brown,RW,82,650000,4.0,F,4.776400940023087,0.1316814807474696,4.644719459275617,3540178.6701938715,2890178.6701938715
Adam,Henrique,C,82,4500000,3.9,F,5.46096530828848,0.1316814807474696,5.32928382754101,3917957.2847205,-582042.7152795
Brock,McGinn,LW,57,800000,1.1,F,1.4011381718511735,0.1316814807474696,1.269456691103704,1677531.1949034776,877531.1949034776
Kyle,Rau,C,24,925000,0.1,F,-0.0806088446727383,0.1316814807474696,-0.2122903254202079,859825.2771973502,-65174.722802649834
Jesper,Fast,RW/LW,68,1000000,1.5,F,2.464690339291519,0.1316814807474696,2.333008858544049,2264455.205147377,1264455.2051473772
Brian,Boyle,C/LW,75,2000000,2.7,F,2.8740044222137726,0.1316814807474696,2.742322941466303,2490336.2388687516,490336.23886875156
Michael,Matheson,D,81,925000,4.4,D,3.4820561892627784,0.6185429142735327,2.863513274989246,2557215.437399529,1632215.437399529
Michael,Sgarbossa,C,38,600000,0.4,F,0.5318613961181211,0.1316814807474696,0.4001799153706515,1197818.5612928206,597818.5612928206
Curtis,Lazar,C/RW,37,832500,-0.3,F,-0.0652500434471337,0.1316814807474696,-0.1969315241946033,868301.071318071,35801.071318070986
Mike,Liambas,LW,1,575000,-0.1,F,-0.022871116440333,0.1316814807474696,-0.1545525971878026,891687.991631089,316687.991631089
David,Savard,D,74,3500000,7.1,D,4.310180918530015,0.6185429142735327,3.691638004256482,3014218.2078921497,-485781.7921078503
John,Moore,D,63,1750000,4.7,D,3.103436847888903,0.6185429142735327,2.4848939336153704,2348273.37607133,598273.3760713302
Phillip,Danault,LW/C,82,875000,3.9,F,4.727976694029944,0.1316814807474696,4.596295213282474,3513455.624986099,2638455.624986099
Dmitrij,Jaskin,RW/LW,51,1000000,0.6,F,0.5558374431904005,0.1316814807474696,0.4241559624429309,1211049.804788216,211049.80478821602
Gabriel,Dumont,C,39,575000,0.1,F,0.1620973517626816,0.1316814807474696,0.03041587101521201,993763.3184932044,418763.3184932044
Matt,Niskanen,D,78,5750000,7.4,D,5.2581548306545205,0.6185429142735327,4.6396119163809875,3537360.059457152,-2212639.940542848
Mark,Pysyk,D,82,1250000,4.3,D,2.675915596052423,0.6185429142735327,2.05737268177889,2112344.66916431,862344.6691643102
Oscar,Lindberg,C,65,700000,1.8,F,2.0259128302025973,0.1316814807474696,1.8942313494551277,2022314.7036061175,1322314.7036061175
Nikita,Tryamkin,D,66,925000,2.2,D,1.7832693991199091,0.6185429142735327,1.1647264848463763,1619735.5601127944,694735.5601127944
Jonathan,Toews,C,72,13800000,6.3,F,6.729863841980512,0.1316814807474696,6.598182361233042,4618202.217490951,-9181797.78250905
Andrew,Ladd,LW,78,8000000,3.1,F,4.421668794027356,0.1316814807474696,4.2899873132798865,3344418.819324199,-4655581.180675801
Jon,Merrill,D,51,1000000,1.3,D,1.0974364315468228,0.6185429142735327,0.4788935172732901,1241256.865782036,241256.86578203598
Mitchell,Marner,C/RW,77,925000,6.6,F,7.250384720095078,0.1316814807474696,7.118703239347608,4905453.008332682,3980453.008332682
Frank,Corrado,D,4,600000,-0.1,D,-0.03935861580403,0.6185429142735327,-0.6579015300775627,613913.5831085132,13913.58310851315
Nikita,Zadorov,D,56,832500,0.8,D,1.397794703174344,0.6185429142735327,0.7792517889008114,1407010.353660137,574510.3536601369
Kevin,Klein,D,60,2750000,2.8,D,3.086050768442666,0.6185429142735327,2.4675078541691335,2338678.8232290726,-411321.1767709274
Nikolay,Kulemin,LW/RW,72,4250000,2.2,F,2.6955737959486346,0.1316814807474696,2.563892315201165,2391868.8369641434,-1858131.1630358566
Alex,Galchenyuk,C/LW,61,3100000,4.9,F,5.105737125004188,0.1316814807474696,4.974055644256718,3721923.69439211,621923.6943921102
Matt,Irwin,D,74,575000,4.0,D,2.831291583450293,0.6185429142735327,2.2127486691767606,2198089.309071011,1623089.309071011
Nick,Schultz,D,28,2250000,1.1,D,1.014644009214648,0.6185429142735327,0.39610109494111534,1195567.6537051566,-1054432.3462948434
Tomas,Nosek,LW/C,11,575000,0.0,F,-0.0257967359733892,0.1316814807474696,-0.1574782167208588,890073.4809363087,315073.48093630874
Damon,Severson,D,80,600000,3.4,D,3.914265851636285,0.6185429142735327,3.2957229373627523,2795731.4557693084,2195731.4557693084
Colin,McDonald,RW/C,3,625000,0.2,F,0.0718948068740032,0.1316814807474696,-0.05978667387346641,943984.8111467484,318984.81114674837
Matt,Beleskey,LW,49,4000000,-0.2,F,0.5237297103785777,0.1316814807474696,0.39204822963110814,1193331.069517234,-2806668.9304827657
Blake,Comeau,LW/RW,77,2400000,0.7,F,1.7468515816163812,0.1316814807474696,1.6151701008689117,1868314.0328932926,-531685.9671067074
Phillip,Di Giuseppe,LW,36,867500,-0.3,F,0.2614109746402479,0.1316814807474696,0.12972949389277827,1048569.7977573455,181069.79775734548
Torrey,Mitchell,C/RW,78,1300000,1.3,F,2.3773361489365215,0.1316814807474696,2.2456546681890517,2216248.569606258,916248.5696062581
Joel,Vermin,RW,18,575000,0.1,F,0.0858642717769374,0.1316814807474696,-0.04581720897053221,951693.8964298184,376693.89642981836
Josh,Morrissey,D,82,832500,3.7,D,3.9236023542647382,0.6185429142735327,3.3050594399912057,2800883.828856501,1968383.8288565008
Nicklas,Backstrom,C,82,7000000,9.9,F,9.86139660672934,0.1316814807474696,9.72971512598187,6346346.660955348,-653653.339044652
Josh,Anderson,RW,78,700000,4.0,F,3.6150786510715434,0.1316814807474696,3.4833971703240736,2899299.96590098,2199299.96590098
Markus,Granlund,C,69,850000,3.2,F,3.400574693430445,0.1316814807474696,3.268893212682975,2780925.402916543,1930925.4029165432
Brendan,Perlini,LW,57,925000,2.3,F,2.079807361487979,0.1316814807474696,1.9481258807405093,2052056.5398795186,1127056.5398795186
Garnet,Hathaway,RW,26,722500,0.3,F,0.2327472216450665,0.1316814807474696,0.1010657408975969,1032751.6316423146,310251.6316423146
Lars,Eller,C/LW/RW,81,4250000,2.6,F,2.605031159688848,0.1316814807474696,2.473349678941378,2341902.6493162494,-1908097.3506837506
Pavel,Buchnevich,RW/LW,41,925000,2.3,F,1.9571763165214795,0.1316814807474696,1.82549483577401,1984382.2810179521,1059382.2810179521
Matt,Hendricks,LW/C,42,1850000,0.3,F,0.9476343021689504,0.1316814807474696,0.8159528214214808,1427263.9132377224,-422736.08676227764
Derick,Brassard,C,81,5000000,4.1,F,4.165449796540448,0.1316814807474696,4.033768315792978,3203023.703871037,-1796976.2961289631
Leon,Draisaitl,C,82,925000,9.6,F,9.447901458807568,0.1316814807474696,9.316219978060099,6118158.295716316,5193158.295716316
Jake,Dotchin,D,35,615000,2.7,D,1.041404970960436,0.6185429142735327,0.42286205668690335,1210335.7595552183,595335.7595552183
Jonas,Brodin,D,68,4000000,4.1,D,3.39052626565784,0.6185429142735327,2.7719833513843075,2506704.4126805263,-1493295.5873194737
Xavier,Ouellet,D,66,715000,3.2,D,2.0019386919699853,0.6185429142735327,1.3833957776964527,1740408.774089356,1025408.774089356
Teddy,Purcell,LW/RW,12,1600000,0.0,F,-0.0650128824907153,0.1316814807474696,-0.1966943632381849,868431.9492043428,-731568.0507956572
Duncan,Siemens,D,3,874125,-0.1,D,-0.0518591073373987,0.6185429142735327,-0.6704020216109314,607015.1545730871,-267109.8454269129
Brad,Marchand,LW/C,80,5000000,12.6,F,11.076030051140272,0.1316814807474696,10.944348570392803,7016645.264065488,2016645.2640654882
Radim,Vrbata,RW,81,1000000,5.3,F,6.652203743152127,0.1316814807474696,6.520522262404657,4575345.2913939515,3575345.2913939515
William,Karlsson,C,81,1000000,2.0,F,2.119409595347666,0.1316814807474696,1.9877281146001964,2073911.1349084435,1073911.1349084435
Jayson,Megna,C,58,600000,0.1,F,0.2986234434102601,0.1316814807474696,0.1669419626627905,1069105.5947499236,469105.59474992356
Marcus,Foligno,LW,80,2250000,2.1,F,3.2324195084496004,0.1316814807474696,3.1007380277021306,2688128.5298211784,438128.5298211784
Kris,Versteeg,RW/LW,69,950000,3.9,F,4.399852454812395,0.1316814807474696,4.268170974064925,3332379.416187348,2382379.416187348
Chris,Thorburn,RW/LW,64,1200000,-0.4,F,-0.0950494152555299,0.1316814807474696,-0.2267308960029995,851856.2110282122,-348143.7889717878
Brian,Flynn,C/RW,51,950000,0.8,F,0.8619639903855788,0.1316814807474696,0.7302825096381091,1379986.5304350005,429986.53043500055
Michael,Frolik,RW/C,82,5000000,4.9,F,5.312805939109992,0.1316814807474696,5.181124458362523,3836195.1542152073,-1163804.8457847927
Alex,Steen,LW/C,76,6500000,5.0,F,6.2815777557665005,0.1316814807474696,6.149896275019031,4370814.383107144,-2129185.6168928556
Joel,Edmundson,D,69,900000,4.2,D,2.4716886698859666,0.6185429142735327,1.853145755612434,1999641.5125397672,1099641.5125397672
Shea,Weber,D,78,12000000,10.1,D,7.57763711548007,0.6185429142735327,6.959094201206537,4817372.348441419,-7182627.651558581
Mikko,Rantanen,RW,75,925000,3.6,F,4.536731308184862,0.1316814807474696,4.405049827437392,3407916.3649129597,2482916.3649129597
Joel,Eriksson Ek,C/RW/LW,15,925000,0.8,F,0.6498890243975703,0.1316814807474696,0.5182075436501008,1262952.4127672347,337952.4127672347
Brandon,Tanev,LW/C/RW,51,874125,-0.6,F,0.0267086414751939,0.1316814807474696,-0.1049728392722757,919048.7090773585,44923.70907735848
Valtteri,Filppula,C/LW,79,5000000,3.7,F,4.793091050484803,0.1316814807474696,4.661409569737334,3549389.1507546697,-1450610.8492453303
Viktor,Stalberg,LW/RW,75,1500000,1.2,F,1.944291618808192,0.1316814807474696,1.8126101380607225,1977271.827309919,477271.82730991906
Vladimir,Sobotka,LW/C,1,2725000,0.2,F,0.1316814807474696,0.1316814807474696,0.0,976978.2415239445,-1748021.7584760555
Gemel,Smith,C,17,670000,0.5,F,0.555571526536962,0.1316814807474696,0.42389004578949235,1210903.0579962817,540903.0579962817
Nate,Schmidt,D,60,875000,4.5,D,1.7451163013799795,0.6185429142735327,1.126573387106447,1598680.674593977,723680.6745939769
Brian,Gionta,RW,82,3250000,3.0,F,3.9059612413512808,0.1316814807474696,3.774279760603811,3059824.2745561944,-190175.72544380557
Joshua,Ho-Sang,RW/C,21,925000,1.0,F,0.9149221054655162,0.1316814807474696,0.7832406247180466,1409211.603007116,484211.6030071159
Jason,Zucker,LW/RW,79,2000000,6.7,F,5.698992512177427,0.1316814807474696,5.567311031429957,4049313.211896003,2049313.2118960032
Micheal,Haley,C,58,625000,1.0,F,0.8108495283454212,0.1316814807474696,0.6791680475979516,1351778.8825541534,726778.8825541534
Julius,Honka,D,16,925000,0.5,D,0.5195966927937021,0.6185429142735327,-0.09894622147983057,922374.5136699645,-2625.486330035492
Cal,Clutterbuck,RW,66,3500000,1.2,F,1.7424449431098268,0.1316814807474696,1.6107634623623572,1865882.21805323,-1634117.78194677
Matthew,Benning,D,62,925000,3.5,D,2.3408370283678375,0.6185429142735327,1.7222941140943049,1927430.6962413508,1002430.6962413508
Nick,Holden,D,80,1650000,6.8,D,4.789838612600591,0.6185429142735327,4.171295698327058,3278918.545089324,1628918.545089324
Viktor,Arvidsson,LW/RW,80,640000,8.7,F,7.861283654129325,0.1316814807474696,7.729602173381855,5242579.162736589,4602579.162736589
Jacob,De la Rose,LW,9,925000,-0.3,F,-0.1445067255149418,0.1316814807474696,-0.27618820626241136,824563.0666371931,-100436.93336280691
Vladislav,Namestnikov,C/LW,74,1900000,2.2,F,2.8849680430816544,0.1316814807474696,2.7532865623341847,2496386.541358433,596386.5413584332
Robby,Fabbri,C/LW,51,925000,2.5,F,2.839832546213214,0.1316814807474696,2.7081510654657444,2471478.40084838,1546478.4008483798
Ondrej,Palat,LW,75,4000000,5.6,F,7.028682510853425,0.1316814807474696,6.897001030105955,4783106.07161287,783106.0716128703
Ryan,Callahan,RW,18,6500000,0.1,F,0.4347415877610365,0.1316814807474696,0.3030601070135669,1144222.7442373717,-5355777.255762628
Magnus,Paajarvi,LW,32,700000,2.1,F,1.2984742044866728,0.1316814807474696,1.1667927237392033,1620875.8193818987,920875.8193818987
Travis,Konecny,C/LW,70,925000,2.7,F,2.885492801192456,0.1316814807474696,2.7538113204449863,2496676.1304770764,1571676.1304770764
Jimmy,Vesey,LW,80,925000,2.2,F,3.3392939447023933,0.1316814807474696,3.2076124639549235,2747107.46347237,1822107.46347237
Philip,Larsen,D,26,1025000,0.7,D,0.6551737725347413,0.6185429142735327,0.0366308582612086,997193.0752552202,-27806.924744779826
Nikolaj,Ehlers,LW,82,925000,7.2,F,7.486790543170881,0.1316814807474696,7.355109062423411,5035914.172319208,4110914.1723192083
Brady,Skjei,D,80,925000,6.4,D,4.624577685699741,0.6185429142735327,4.006034771426208,3187718.875789875,2262718.875789875
Jay,Beagle,C/RW,81,1750000,3.5,F,3.29770211903985,0.1316814807474696,3.1660206382923803,2724154.9070688835,974154.9070688835
Taylor,Hall,LW/C,72,6000000,5.9,F,6.215419714533339,0.1316814807474696,6.083738233785869,4334304.897198333,-1665695.1028016666
Nail,Yakupov,RW/LW,40,2500000,0.5,F,0.3440903938908386,0.1316814807474696,0.21240891314336902,1094196.6487918203,-1405803.3512081797
Vinnie,Hinostroza,LW/C,49,667500,1.1,F,1.401503860538718,0.1316814807474696,1.2698223797912485,1677733.0011500963,1010233.0011500963
Braydon,Coburn,D,80,3700000,3.2,D,1.8090047841429435,0.6185429142735327,1.1904618698694107,1633937.6987998348,-2066062.3012001652
Patrick,Brown,C,14,650000,-0.5,F,-0.2722723440296134,0.1316814807474696,-0.403953824777083,754055.2801029425,104055.28010294249
Colin,White,C/D,2,925000,0.0,F,-0.0358567533164328,0.1316814807474696,-0.1675382340639024,884521.8343853806,-40478.165614619385
Samuel,Morin,D,1,832500,0.0,D,-0.0277725196285634,0.6185429142735327,-0.6463154339020961,620307.400204239,-212192.59979576105
Conor,Sheary,LW,61,667500,7.3,F,6.119196306905691,0.1316814807474696,5.987514826158221,4281203.7612003945,3613703.7612003945
Brendan,Gaunce,C/LW,57,832500,-0.3,F,-0.4069791727104078,0.1316814807474696,-0.5386606534578774,679716.9688127213,-152783.03118727868
Daniel,Sedin,LW,82,7000000,3.8,F,4.5603827286272045,0.1316814807474696,4.428701247879735,3420968.4623642704,-3579031.5376357296
Patrik,Laine,RW,73,925000,8.9,F,8.23155728726474,0.1316814807474696,8.099875806517272,5446915.623420457,4521915.623420457
Pavel,Zacha,C,70,925000,1.5,F,2.1994400399459333,0.1316814807474696,2.0677585591984635,2118076.142440011,1193076.1424400108
Vincent,Trocheck,C/RW,82,3750000,5.5,F,7.107534680430437,0.1316814807474696,6.975853199682967,4826620.845031042,1076620.8450310417
Dennis,Wideman,D,57,6000000,3.2,D,3.1297144197843143,0.6185429142735327,2.5111715055107817,2362774.7219840987,-3637225.2780159013
Ryan,Murphy,D,27,750000,-0.3,D,0.2046463522752324,0.6185429142735327,-0.41389656199830027,748568.3548901222,-1431.6451098778052
Alex,Pietrangelo,D,80,7000000,9.2,D,7.627757258437775,0.6185429142735327,7.009214344164242,4845031.278768768,-2154968.7212312324
Alex,Carrier,D,2,640000,0.1,D,-0.0327349480238076,0.6185429142735327,-0.6512778622973403,617568.8712787658,-22431.128721234156
Jamie,McGinn,LW/RW,72,3000000,0.4,F,1.4525863017043616,0.1316814807474696,1.320904820956892,1705922.9782286482,-1294077.0217713518
Nick,Sorensen,RW,5,925000,0.0,F,0.0268904711311025,0.1316814807474696,-0.1047910096163671,919149.05224255,-5850.947757450049
Mathew,Barzal,C,2,925000,-0.1,F,-0.0535415349973131,0.1316814807474696,-0.1852230157447827,874762.4419435309,-50237.558056469075
Jakob,Silfverberg,RW/LW,79,3000000,6.1,F,6.1616635663381185,0.1316814807474696,6.029982085590649,4304639.427990614,1304639.4279906144
Mark,Stone,RW,71,3750000,6.8,F,7.274865591591512,0.1316814807474696,7.143184110844042,4918962.840490265,1168962.8404902648
Evgeni,Malkin,C/RW,62,9500000,9.9,F,9.00412895174544,0.1316814807474696,8.87244747099797,5873261.291643874,-3626738.708356126
Joakim,Nordstrom,LW/C,82,1250000,0.0,F,1.2280544906410853,0.1316814807474696,1.0963730098936157,1582014.5184360773,332014.5184360773
Anthony,Beauvillier,C/LW,66,925000,2.2,F,2.3385978923319657,0.1316814807474696,2.206916411584496,2194870.7626568135,1269870.7626568135
Pontus,Aberg,LW,15,842500,-0.1,F,-0.0706645674864097,0.1316814807474696,-0.2023460482338793,865313.0522438942,22813.0522438942
Craig,Smith,RW/LW/C,78,4000000,3.0,F,3.049527242494639,0.1316814807474696,2.917845761747169,2587198.9605314797,-1412801.0394685203
Mark,Stuart,D,42,2700000,1.1,D,1.2398959136464007,0.6185429142735327,0.621352999372868,1319873.498882775,-1380126.501117225
Jack,Johnson,D,82,5000000,6.3,D,4.01758096144214,0.6185429142735327,3.3990380471686072,2852746.165928735,-2147253.834071265
